 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
           82         153      2.0603      3.8442    920.7425    920.9934
           82         154      2.0603      3.8693    916.7078    916.9541
           82         155      2.0603      3.8945    912.6312    912.8727
           82         156      2.0603      3.9196    908.5128    908.7494
           82         157      2.0603      3.9447    904.3526    904.5845
           82         158      2.0603      3.9698    900.1511    900.3780
           82         159      2.0603      3.9950    895.9084    896.1304
           82         160      2.0603      4.0201    891.6248    891.8418
           82         161      2.0603      4.0452    887.3007    887.5127
           82         162      2.0603      4.0704    882.9365    883.1433
           82         163      2.0603      4.0955    878.5324    878.7341
           82         164      2.0603      4.1206    874.0890    874.2855
           82         165      2.0603      4.1457    869.6067    869.7980
           82         166      2.0603      4.1709    865.0861    865.2721
           82         167      2.0603      4.1960    860.5277    860.7084
           82         168      2.0603      4.2211    855.9320    856.1074
           82         169      2.0603      4.2462    851.2998    851.4698
           82         170      2.0603      4.2714    846.6316    846.7962
           82         171      2.0603      4.2965    841.9283    842.0874
           82         172      2.0603      4.3216    837.1904    837.3441
           82         173      2.0603      4.3467    832.4189    832.5671
           82         174      2.0603      4.3719    827.6146    827.7573
           82         175      2.0603      4.3970    822.7782    822.9154
           82         176      2.0603      4.4221    817.9108    818.0424
           82         177      2.0603      4.4472    813.0132    813.1392
           82         178      2.0603      4.4724    808.0865    808.2069
           82         179      2.0603      4.4975    803.1317    803.2465
           82         180      2.0603      4.5226    798.1498    798.2590
           82         181      2.0603      4.5477    793.1420    793.2455
           82         182      2.0603      4.5729    788.1093    788.2071
           82         183      2.0603      4.5980    783.0530    783.1451
           82         184      2.0603      4.6231    777.9742    778.0606
           82         185      2.0603      4.6482    772.8742    772.9549
           82         186      2.0603      4.6734    767.7542    767.8292
           82         187      2.0603      4.6985    762.6156    762.6848
           82         188      2.0603      4.7236    757.4596    757.5231
           82         189      2.0603      4.7487    752.2877    752.3454
           82         190      2.0603      4.7739    747.1011    747.1530
           82         191      2.0603      4.7990    741.9013    741.9475
           82         192      2.0603      4.8241    736.6897    736.7301
           82         193      2.0603      4.8492    731.4677    731.5023
           82         194      2.0603      4.8744    726.2368    726.2656
           82         195      2.0603      4.8995    720.9984    721.0215
           82         196      2.0603      4.9246    715.7540    715.7713
           82         197      2.0603      4.9497    710.5052    710.5157
           82         198      2.0603      4.9749    705.2533    705.2209
           82         199      2.0603      5.0000    700.0000    700.0000
           83           0      2.0854      0.0000   1200.0000   1200.0000
           83           1      2.0854      0.0251   1199.1540   1199.1602
           83           2      2.0854      0.0503   1198.3078   1198.3202
           83           3      2.0854      0.0754   1197.4612   1197.4799
           83           4      2.0854      0.1005   1196.6140   1196.6388
           83           5      2.0854      0.1256   1195.7659   1195.7970
           83           6      2.0854      0.1508   1194.9168   1194.9541
           83           7      2.0854      0.1759   1194.0665   1194.1100
           83           8      2.0854      0.2010   1193.2148   1193.2644
           83           9      2.0854      0.2261   1192.3614   1192.4172
           83          10      2.0854      0.2513   1191.5061   1191.5681
           83          11      2.0854      0.2764   1190.6488   1190.7169
           83          12      2.0854      0.3015   1189.7893   1189.8634
           83          13      2.0854      0.3266   1188.9272   1189.0075
           83          14      2.0854      0.3518   1188.0625   1188.1488
           83          15      2.0854      0.3769   1187.1948   1187.2872
           83          16      2.0854      0.4020   1186.3241   1186.4225
           83          17      2.0854      0.4271   1185.4500   1185.5544
           83          18      2.0854      0.4523   1184.5724   1184.6828
           83          19      2.0854      0.4774   1183.6911   1183.8074
           83          20      2.0854      0.5025   1182.8058   1182.9280
           83          21      2.0854      0.5276   1181.9164   1182.0444
           83          22      2.0854      0.5528   1181.0225   1181.1564
           83          23      2.0854      0.5779   1180.1241   1180.2638
           83          24      2.0854      0.6030   1179.2208   1179.3663
           83          25      2.0854      0.6281   1178.3125   1178.4637
           83          26      2.0854      0.6533   1177.3990   1177.5558
           83          27      2.0854      0.6784   1176.4799   1176.6425
           83          28      2.0854      0.7035   1175.5552   1175.7233
           83          29      2.0854      0.7286   1174.6245   1174.7982
           83          30      2.0854      0.7538   1173.6877   1173.8670
           83          31      2.0854      0.7789   1172.7446   1172.9293
           83          32      2.0854      0.8040   1171.7948   1171.9849
           83          33      2.0854      0.8291   1170.8382   1171.0337
           83          34      2.0854      0.8543   1169.8745   1170.0754
           83          35      2.0854      0.8794   1168.9036   1169.1097
           83          36      2.0854      0.9045   1167.9251   1168.1364
           83          37      2.0854      0.9296   1166.9389   1167.1554
           83          38      2.0854      0.9548   1165.9446   1166.1662
           83          39      2.0854      0.9799   1164.9422   1165.1688
           83          40      2.0854      1.0050   1163.9312   1164.1629
           83          41      2.0854      1.0302   1162.9116   1163.1482
           83          42      2.0854      1.0553   1161.8829   1162.1244
           83          43      2.0854      1.0804   1160.8451   1161.0914
           83          44      2.0854      1.1055   1159.7979   1160.0489
           83          45      2.0854      1.1307   1158.7409   1158.9966
           83          46      2.0854      1.1558   1157.6740   1157.9343
           83          47      2.0854      1.1809   1156.5968   1156.8617
