 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
          107          88    0.537688    0.442211    0.204702    0.203917
          107          89    0.537688    0.447236    0.208314    0.207527
          107          90    0.537688    0.452261    0.211974    0.211185
          107          91    0.537688    0.457286    0.215682    0.214891
          107          92    0.537688    0.462312    0.219438    0.218646
          107          93    0.537688    0.467337    0.223244    0.222451
          107          94    0.537688    0.472362    0.227100    0.226306
          107          95    0.537688    0.477387    0.231008    0.230213
          107          96    0.537688    0.482412    0.234967    0.234171
          107          97    0.537688    0.487437    0.238978    0.238183
          107          98    0.537688    0.492462    0.243043    0.242247
          107          99    0.537688    0.497487    0.247162    0.246366
          107         100    0.537688    0.502513    0.251335    0.250539
          107         101    0.537688    0.507538    0.255564    0.254769
          107         102    0.537688    0.512563    0.259849    0.259054
          107         103    0.537688    0.517588    0.264191    0.263397
          107         104    0.537688    0.522613    0.268591    0.267798
          107         105    0.537688    0.527638    0.273049    0.272257
          107         106    0.537688    0.532663    0.277566    0.276775
          107         107    0.537688    0.537688    0.282143    0.281354
          107         108    0.537688    0.542714    0.286780    0.285993
          107         109    0.537688    0.547739    0.291479    0.290694
          107         110    0.537688    0.552764    0.296240    0.295457
          107         111    0.537688    0.557789    0.301063    0.300283
          107         112    0.537688    0.562814    0.305951    0.305173
          107         113    0.537688    0.567839    0.310902    0.310127
          107         114    0.537688    0.572864    0.315918    0.315146
          107         115    0.537688    0.577889    0.321000    0.320231
          107         116    0.537688    0.582915    0.326148    0.325382
          107         117    0.537688    0.587940    0.331363    0.330601
          107         118    0.537688    0.592965    0.336646    0.335888
          107         119    0.537688    0.597990    0.341997    0.341243
          107         120    0.537688    0.603015    0.347417    0.346667
          107         121    0.537688    0.608040    0.352907    0.352161
          107         122    0.537688    0.613065    0.358467    0.357726
          107         123    0.537688    0.618090    0.364098    0.363362
          107         124    0.537688    0.623116    0.369801    0.369069
          107         125    0.537688    0.628141    0.375575    0.374849
          107         126    0.537688    0.633166    0.381422    0.380701
          107         127    0.537688    0.638191    0.387343    0.386627
          107         128    0.537688    0.643216    0.393337    0.392627
          107         129    0.537688    0.648241    0.399406    0.398701
          107         130    0.537688    0.653266    0.405549    0.404851
          107         131    0.537688    0.658291    0.411768    0.411076
          107         132    0.537688    0.663317    0.418063    0.417377
          107         133    0.537688    0.668342    0.424433    0.423754
          107         134    0.537688    0.673367    0.430881    0.430208
          107         135    0.537688    0.678392    0.437405    0.436739
          107         136    0.537688    0.683417    0.444007    0.443348
          107         137    0.537688    0.688442    0.450686    0.450035
          107         138    0.537688    0.693467    0.457444    0.456799
          107         139    0.537688    0.698492    0.464279    0.463642
          107         140    0.537688    0.703518    0.471193    0.470564
          107         141    0.537688    0.708543    0.478186    0.477565
          107         142    0.537688    0.713568    0.485258    0.484645
          107         143    0.537688    0.718593    0.492409    0.491804
          107         144    0.537688    0.723618    0.499639    0.499042
          107         145    0.537688    0.728643    0.506948    0.506359
          107         146    0.537688    0.733668    0.514336    0.513756
          107         147    0.537688    0.738693    0.521804    0.521232
          107         148    0.537688    0.743719    0.529350    0.528787
          107         149    0.537688    0.748744    0.536975    0.536422
          107         150    0.537688    0.753769    0.544680    0.544135
          107         151    0.537688    0.758794    0.552462    0.551927
          107         152    0.537688    0.763819    0.560323    0.559797
          107         153    0.537688    0.768844    0.568262    0.567746
          107         154    0.537688    0.773869    0.576279    0.575772
